,id,host_id,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,rating
6352,41292601,110963930,Waterfront Communities-The Island,43.64173,-79.38185,Entire home/apt,120.0,28,4,2020-03-05,0.08,1,0,0,5.0
6353,41295124,38885719,Mount Pleasant West,43.70742,-79.39803,Entire home/apt,105.0,28,70,2023-12-31,1.44,4,270,5,4.93
6354,41308803,3263958,Moss Park,43.65353,-79.36553,Entire home/apt,120.0,28,2,2020-01-26,0.04,2,0,0,4.85
6355,41312374,271409872,Greenwood-Coxwell,43.66975,-79.31933,Private room,28.0,30,13,2022-08-05,0.27,3,19,0,4.54
6356,41324159,324726075,Yonge-Eglinton,43.70577,-79.39881,Private room,120.0,28,1,2020-01-11,0.02,1,0,0,4.85
6357,41325629,324739870,Long Branch,43.5938,-79.53309,Entire home/apt,160.0,28,8,2022-09-03,0.17,1,236,0,5.0
6358,41342072,66307621,Willowdale West,43.77595,-79.42085,Entire home/apt,99.0,28,19,2023-12-01,0.39,1,0,6,5.0
6359,41352502,192313692,Waterfront Communities-The Island,43.63968,-79.39502,Private room,50.0,90,1,2020-03-14,0.02,1,89,0,4.85
6360,41352626,297620276,Glenfield-Jane Heights,43.75596,-79.51672,Private room,120.0,28,6,2020-09-26,0.12,1,0,0,4.83
6361,41365827,324882392,Brookhaven-Amesbury,43.70103,-79.4999,Private room,55.0,28,1,2023-05-02,0.12,1,306,1,4.85
6362,41369724,32858866,Scarborough Village,43.7328,-79.21636,Entire home/apt,74.0,28,19,2023-04-30,0.4,2,254,1,4.53
6363,41373688,293468277,Bay Street Corridor,43.65213,-79.38036,Entire home/apt,245.0,5,68,2023-09-22,1.43,1,83,13,4.81
6364,41401191,265389419,Wychwood,43.67814,-79.43377,Private room,120.0,28,20,2020-03-15,0.42,1,0,0,4.8
6365,41406068,134658829,Niagara,43.64187,-79.41942,Entire home/apt,120.0,31,8,2023-07-22,0.17,1,0,1,4.88
6366,41412520,25278998,Woburn,43.76198,-79.21259,Private room,70.0,31,10,2023-11-20,0.22,19,234,5,4.2
6367,41429968,27320758,Kennedy Park,43.72833,-79.25349,Entire home/apt,90.0,28,11,2020-03-21,0.23,1,0,0,4.45
6368,41439698,16524953,Palmerston-Little Italy,43.66236,-79.42333,Entire home/apt,110.0,28,1,2023-10-21,0.37,1,156,1,4.85
6369,41461555,88357720,Kensington-Chinatown,43.65288,-79.39366,Private room,140.0,28,14,2023-11-18,0.5,11,305,6,5.0
6370,41467973,88357720,Kensington-Chinatown,43.651,-79.39521,Private room,140.0,28,5,2022-09-04,0.12,11,251,0,5.0
6371,41470814,88357720,Kensington-Chinatown,43.65269,-79.39488,Private room,140.0,28,8,2023-01-22,0.29,11,255,1,4.88
6372,41508842,134757155,Bay Street Corridor,43.65963,-79.38413,Entire home/apt,155.0,28,2,2022-12-17,0.13,1,179,0,4.85
6373,41523039,181901773,Eringate-Centennial-West Deane,43.6568,-79.57192,Private room,45.0,28,21,2020-03-15,0.44,1,0,0,4.86
6374,41525339,29409602,North Riverdale,43.66899170850588,-79.34934788,Entire home/apt,128.0,28,1,2023-12-16,1.0,2,105,1,4.85
6375,41526537,214876814,Highland Creek,43.79071,-79.16594,Entire home/apt,100.0,28,4,2023-10-01,0.22,2,364,3,5.0
6376,41527127,84163391,Danforth,43.68103,-79.3401,Entire home/apt,70.0,28,1,2021-04-01,0.03,1,0,0,4.85
6377,41568414,105605194,Pleasant View,43.77983,-79.32613,Private room,43.0,31,1,2022-02-28,0.04,49,341,0,4.85
6378,41568608,204082182,Corso Italia-Davenport,43.680757755011285,-79.45929623,Entire home/apt,130.0,28,1,2023-04-14,0.11,1,331,1,4.85
6379,41568829,174661737,L'Amoreaux,43.77835,-79.32442,Private room,43.0,29,4,2023-09-30,0.16,48,341,2,5.0
6380,41587690,63979569,Waterfront Communities-The Island,43.64656,-79.40217,Entire home/apt,228.0,28,10,2023-08-01,0.21,3,364,1,4.6
6381,41597820,38195238,Mimico (includes Humber Bay Shores),43.62055,-79.50144,Private room,50.0,28,22,2023-09-03,0.46,14,312,4,4.86
6382,41600345,53144997,Waterfront Communities-The Island,43.64091,-79.37998,Entire home/apt,120.0,28,44,2023-03-04,0.93,1,0,2,4.91
6383,41600850,310911332,Edenbridge-Humber Valley,43.67708,-79.52317,Private room,120.0,28,5,2020-03-12,0.11,1,0,0,5.0
6384,41642720,301284218,Kensington-Chinatown,43.65513,-79.40668,Private room,100.0,28,2,2020-02-15,0.04,9,0,0,4.85
6385,41646190,38195238,Mimico (includes Humber Bay Shores),43.62056,-79.50065,Private room,50.0,28,25,2023-09-23,0.52,14,341,4,4.96
6386,41660993,72913703,Long Branch,43.59111,-79.54476,Entire home/apt,95.0,29,21,2023-07-16,0.44,1,67,3,4.95
6387,41687221,47617,Playter Estates-Danforth,43.68271,-79.34969,Private room,55.0,28,6,2023-11-13,0.28,2,293,4,5.0
6388,41738050,232595103,Niagara,43.639,-79.41521,Shared room,179.0,1,2,2024-01-01,0.07,5,89,1,4.85
6389,41743374,329675093,Wexford/Maryvale,43.75965,-79.31088,Entire home/apt,245.0,2,36,2023-12-17,0.76,1,180,11,4.47
6390,41746148,305528277,Palmerston-Little Italy,43.66259,-79.41974,Entire home/apt,1999.0,30,2,2020-06-20,0.04,2,269,0,4.85
6391,41747359,52103705,Mimico (includes Humber Bay Shores),43.62255,-79.47939,Entire home/apt,120.0,28,1,2020-02-09,0.02,1,0,0,4.85
6392,41771885,235546167,Rouge,43.82121,-79.2052,Private room,49.0,3,12,2023-12-27,0.26,2,83,2,4.92
6393,41777092,321399874,Highland Creek,43.79059,-79.18624,Private room,65.0,28,42,2023-09-26,0.88,5,365,25,4.86
6394,41777470,48443704,Church-Yonge Corridor,43.65834,-79.37537,Entire home/apt,245.0,28,55,2023-10-25,1.3,1,365,25,4.84
6395,41778007,284405625,Oakwood Village,43.69365,-79.44283,Private room,120.0,28,1,2020-02-19,0.02,3,0,0,4.85
6396,41790836,75924213,Wychwood,43.676,-79.43301,Private room,150.0,28,1,2020-03-28,0.02,1,89,0,4.85
6397,41793454,330212349,Annex,43.6716,-79.3937,Entire home/apt,300.0,1,90,2023-11-30,1.96,1,179,43,4.91
6398,41810692,146375472,Bendale,43.7521,-79.24816,Entire home/apt,70.0,28,202,2023-11-19,4.21,7,353,4,4.83
6399,41829476,147779338,Newtonbrook East,43.78077,-79.41351,Entire home/apt,120.0,28,21,2020-04-30,0.45,1,0,0,4.33
6400,41833165,154734956,Steeles,43.81562,-79.33647,Entire home/apt,60.0,14,46,2023-11-24,0.98,1,318,13,4.85
6401,41844058,6948229,Niagara,43.63612,-79.40657,Entire home/apt,120.0,28,60,2021-01-11,1.25,3,0,0,4.9
6402,41845970,47617,Playter Estates-Danforth,43.68339920043945,-79.34883118,Private room,50.0,28,6,2023-11-26,0.32,2,251,4,5.0
6403,41853602,284405625,Oakwood Village,43.69409,-79.44124,Entire home/apt,120.0,28,3,2020-03-01,0.06,3,0,0,5.0
6404,41856877,78437031,L'Amoreaux,43.78721,-79.32774,Private room,59.0,4,10,2023-12-14,0.21,2,89,2,4.7
6405,41861993,321918657,Humber Summit,43.74917,-79.56911,Private room,70.0,28,2,2021-09-04,0.05,1,90,0,4.85
6406,41875378,6368208,Roncesvalles,43.64264,-79.44231,Entire home/apt,85.0,28,81,2023-01-30,1.73,1,35,1,4.95
6407,41881587,6450569,Junction Area,43.66605,-79.47944,Entire home/apt,100.0,28,7,2020-10-20,0.15,1,90,0,4.29
6408,41882870,32268412,Niagara,43.63607,-79.40807,Entire home/apt,298.0,2,78,2023-10-22,4.21,1,328,47,4.97
6409,41887687,331208238,Waterfront Communities-The Island,43.64319,-79.37942,Entire home/apt,78.0,28,43,2024-01-05,0.91,3,178,5,4.74
6410,41890724,223518400,Moss Park,43.6568,-79.37015,Entire home/apt,99.0,28,5,2020-09-05,0.11,1,126,0,5.0
6411,41901143,331335400,Little Portugal,43.64681,-79.42787,Entire home/apt,120.0,28,38,2023-10-29,0.79,2,0,11,4.95
6412,41905785,88357720,Kensington-Chinatown,43.65036,-79.39598,Private room,150.0,28,46,2023-10-17,1.37,11,341,11,4.89
6413,41907338,155988608,Little Portugal,43.64445,-79.42511,Entire home/apt,140.0,28,9,2023-10-01,0.19,1,312,3,4.78
6414,41907441,331384066,Waterfront Communities-The Island,43.64379,-79.39311,Entire home/apt,2024.0,28,2,2022-03-14,0.05,6,180,0,4.85
6415,41907837,1023556,Dufferin Grove,43.65514,-79.4408,Entire home/apt,120.0,28,15,2020-08-30,0.31,1,0,0,4.53
6416,41908331,88357720,Kensington-Chinatown,43.65151,-79.39371,Private room,150.0,28,79,2023-10-13,1.7,11,327,31,4.92
6417,41912053,88357720,Kensington-Chinatown,43.65241,-79.3942,Private room,150.0,28,43,2023-07-15,1.47,11,323,8,4.91
6418,41930318,331384066,Niagara,43.6358,-79.40106,Entire home/apt,550.0,28,2,2022-08-01,0.04,6,269,0,4.85
6419,41930848,331384077,Waterfront Communities-The Island,43.63982,-79.39891,Entire home/apt,528.0,28,1,2020-02-16,0.02,6,270,0,4.85
6420,41930856,331384066,Waterfront Communities-The Island,43.63651894260041,-79.39938262,Entire home/apt,197.0,2,20,2023-10-20,1.04,6,180,19,4.95
6421,41931326,331384077,Waterfront Communities-The Island,43.64393,-79.39181,Entire home/apt,515.0,28,7,2020-07-12,0.15,6,90,0,4.86
6422,41931331,331384066,Waterfront Communities-The Island,43.6431,-79.39394,Entire home/apt,515.0,28,1,2020-02-12,0.02,6,90,0,4.85
6423,41932587,301014754,Church-Yonge Corridor,43.66594,-79.38197,Private room,194.0,2,27,2023-11-27,0.6,32,268,4,4.15
6424,41932668,301014754,Church-Yonge Corridor,43.66466,-79.382,Private room,220.0,2,81,2023-09-13,1.71,32,266,6,4.23
6425,41935935,215427756,Niagara,43.64341,-79.40855,Entire home/apt,140.0,4,20,2023-11-13,1.68,1,89,20,4.95
6426,41939203,88357720,Kensington-Chinatown,43.65126,-79.39486,Private room,160.0,28,3,2023-10-19,0.11,11,8,1,4.67
6427,41941656,60157770,Niagara,43.64521,-79.41253,Private room,159.0,28,8,2023-11-20,1.76,3,0,8,4.78
6428,41946397,88357720,Kensington-Chinatown,43.65105,-79.39277,Private room,160.0,28,4,2022-12-27,0.14,11,220,0,4.75
6429,41950208,88357720,Kensington-Chinatown,43.65123,-79.39307,Private room,160.0,28,8,2023-04-23,0.17,11,364,2,5.0
6430,41951911,70821693,High Park-Swansea,43.63911,-79.45216,Entire home/apt,100.0,28,9,2021-12-29,0.19,1,0,0,4.78
6431,41954697,332006638,Pleasant View,43.78855,-79.33688,Private room,36.0,28,2,2024-01-01,0.14,3,132,1,1.5
6432,41956547,186270251,Waterfront Communities-The Island,43.64992,-79.3874,Entire home/apt,120.0,28,1,2020-03-05,0.02,1,0,0,4.85
6433,41959047,195095,Church-Yonge Corridor,43.66723,-79.38279,Entire home/apt,140.0,28,7,2022-08-11,0.16,13,365,0,4.71
6434,41961466,127776287,Bay Street Corridor,43.64968,-79.38162,Entire home/apt,144.0,31,29,2023-10-12,0.62,2,85,1,4.86
6435,41963466,212299710,Newtonbrook West,43.79316,-79.43223,Private room,85.0,28,3,2020-08-30,0.06,4,364,0,4.67
6436,41981198,152725249,Broadview North,43.68416,-79.35018,Entire home/apt,120.0,10,8,2024-01-01,0.2,4,0,4,4.63
6437,41994010,20085940,Waterfront Communities-The Island,43.64837,-79.38809,Entire home/apt,120.0,30,27,2023-08-31,0.6,2,66,5,4.96
6438,41999334,246616094,Waterfront Communities-The Island,43.64115,-79.39811,Entire home/apt,293.0,28,3,2020-09-07,0.06,3,365,0,5.0
6439,42002110,284405625,Oakwood Village,43.69591,-79.44303,Private room,120.0,28,1,2020-02-13,0.02,3,0,0,4.85
6440,42003852,331824775,Moss Park,43.65487,-79.35894,Entire home/apt,119.0,28,8,2020-07-05,0.17,1,0,0,4.88
6441,42004392,5925742,Islington-City Centre West,43.64102,-79.53725,Entire home/apt,94.0,28,13,2023-08-06,0.28,1,179,2,4.85
6442,42004700,332783371,Dorset Park,43.7574,-79.28072,Private room,55.0,28,8,2023-02-25,0.21,1,43,2,5.0
6443,42017714,263064776,Church-Yonge Corridor,43.65582,-79.3744,Entire home/apt,120.0,28,1,2020-03-27,0.02,1,0,0,4.85
6444,42019524,105618845,Moss Park,43.66267,-79.37088,Entire home/apt,142.0,240,9,2023-04-30,0.19,7,250,1,4.89
6445,42024054,333034366,East End-Danforth,43.69016523617101,-79.29928937,Entire home/apt,129.0,3,92,2024-01-05,1.94,1,157,29,4.78
6446,42037807,307585712,Church-Yonge Corridor,43.65534,-79.37827,Private room,276.0,1,62,2023-09-04,1.8,3,363,2,4.44
6447,42065419,333410455,Long Branch,43.59221549999999,-79.5421791,Entire home/apt,180.0,30,14,2022-10-23,0.31,9,97,0,4.93
6448,42067726,2042485,Oakwood Village,43.68085,-79.43985,Private room,139.0,7,21,2023-11-05,1.48,1,168,18,4.95
6449,42073085,134074325,Waterfront Communities-The Island,43.63961,-79.39594,Private room,214.0,28,129,2023-01-01,2.78,2,180,0,4.5
6450,42092474,239790283,Niagara,43.63572,-79.40656,Entire home/apt,120.0,28,52,2021-01-03,1.1,1,0,0,4.81
6451,42123486,95150498,Roncesvalles,43.64402,-79.4362,Private room,90.0,2,20,2023-11-12,0.97,1,44,12,4.85
6452,42130753,334258427,Clairlea-Birchmount,43.72058,-79.27437,Private room,120.0,28,3,2021-02-28,0.07,1,0,0,5.0
6453,42136678,265074284,Dovercourt-Wallace Emerson-Junction,43.66424653,-79.42485208,Private room,65.0,28,2,2022-09-03,0.11,2,358,0,4.85
6454,42138681,334336599,North St.James Town,43.66913,-79.37246,Private room,120.0,28,7,2020-08-31,0.15,1,0,0,4.86
6455,42143789,334403879,Waterfront Communities-The Island,43.64295,-79.39227,Entire home/apt,210.0,28,29,2023-10-17,0.61,2,90,6,4.86
6456,42159282,220628769,Birchcliffe-Cliffside,43.68719,-79.26962,Private room,35.0,29,2,2023-04-03,0.04,1,137,1,4.85
6457,42159988,23459764,North Riverdale,43.67009,-79.34446,Entire home/apt,75.0,30,13,2023-01-31,0.28,5,89,1,4.62
6458,42161511,78437031,Pleasant View,43.78685,-79.3291,Private room,59.0,3,11,2023-10-19,0.23,2,89,4,4.45
6459,42170316,48181009,Waterfront Communities-The Island,43.64169,-79.39921,Entire home/apt,200.0,28,80,2023-11-16,3.23,1,62,39,4.8
6460,42172942,214993856,Weston,43.70302,-79.51811,Private room,150.0,28,8,2020-12-21,0.17,1,89,0,4.38
6461,42178214,63371519,Dovercourt-Wallace Emerson-Junction,43.66419,-79.42384,Entire home/apt,69.0,28,18,2023-11-30,0.38,1,59,8,4.83
6462,42178215,218336992,Church-Yonge Corridor,43.66989,-79.38523,Entire home/apt,120.0,28,1,2020-02-29,0.02,4,0,0,4.85
6463,42179866,71184059,High Park-Swansea,43.64756,-79.48026,Entire home/apt,495.0,2,9,2023-10-09,1.23,6,0,9,5.0
6464,42180000,198073660,Don Valley Village,43.78263,-79.34477,Private room,120.0,28,4,2020-02-29,0.08,1,0,0,5.0
6465,42181249,118358978,Rosedale-Moore Park,43.67154,-79.38214,Private room,120.0,28,4,2020-03-18,0.08,2,0,0,4.75
6466,42192347,55508818,Greenwood-Coxwell,43.66249,-79.32973,Entire home/apt,81.0,29,5,2023-10-01,0.3,1,34,4,4.6
6467,42205685,277591314,Niagara,43.63691,-79.40557,Entire home/apt,378.0,28,239,2022-10-06,5.04,2,179,0,4.86
6468,42206221,335174815,St.Andrew-Windfields,43.76573,-79.37096,Entire home/apt,120.0,28,1,2020-04-17,0.02,1,0,0,4.85
6469,42207712,118358978,Rosedale-Moore Park,43.67294,-79.38397,Private room,120.0,28,3,2020-03-17,0.06,2,0,0,5.0
6470,42208347,38195238,Mimico (includes Humber Bay Shores),43.62107,-79.50062,Private room,17.0,28,15,2023-11-12,0.34,14,1,4,5.0
6471,42208681,270908954,Newtonbrook East,43.78407,-79.40295,Private room,38.0,30,2,2023-07-25,0.04,2,81,1,4.85
6472,42222692,335375711,Humewood-Cedarvale,43.68658,-79.42104,Private room,43.0,28,5,2020-10-20,0.11,6,0,0,3.8
