,id,name,host_id,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,rating
11788,703471345946350159,Home in Toronto · ★5.0 · 5 bedrooms · 7 beds · 3.5 baths,477073607,Rouge,43.80284,-79.15217,Entire home/apt,804.0,2,19,2023-09-05,1.19,1,178,12,5.0
11789,703543733078504596,Home in Toronto · 1 bedroom · 1 bed · 1 private bath,35171117,Willowdale East,43.767814,-79.401981,Private room,200.0,28,0,,0.625,6,281,0,4.85
11790,703551174036667619,Rental unit in Toronto · Studio · 1 bed · 1 bath,250311734,Oakwood Village,43.6904501,-79.4414482,Entire home/apt,62.0,60,0,,0.625,5,161,0,4.85
11791,703690263354653311,Condo in Toronto · ★4.80 · Studio · 1 bed · 1 bath,392596740,Moss Park,43.6573763,-79.3741082,Entire home/apt,105.0,28,5,2023-10-07,0.53,3,108,5,4.8
11792,703696755142141432,Guest suite in Toronto · ★4.89 · 2 bedrooms · 3 beds · 1 bath,430205422,Bayview Village,43.77467,-79.378,Entire home/apt,200.0,3,28,2023-11-26,1.76,1,87,24,4.89
11793,703724670791101574,Home in Toronto · 1 bedroom · 1 bed · 1 shared bath,475698527,Bendale,43.7485131,-79.2506472,Private room,36.0,28,1,2022-09-29,0.06,6,355,0,4.85
11794,703733125308691348,Home in Toronto · ★4.82 · 1 bedroom · 1 bed · 1 shared bath,476848417,Elms-Old Rexdale,43.7122565,-79.5485995,Private room,45.0,1,95,2024-01-06,7.6,1,42,94,4.82
11795,703739431480357450,Home in Toronto · ★4.75 · 1 bedroom · 1 bed · 1 shared bath,475698527,Bendale,43.7485131,-79.2506472,Private room,34.0,28,4,2023-10-01,0.38,6,354,4,4.75
11796,703742946364445431,Home in Toronto · 1 bedroom · 1 bed · 1 shared bath,467487096,Pleasant View,43.77834,-79.32849,Private room,40.0,28,0,,0.625,8,361,0,4.85
11797,703745556270683740,Home in Toronto · 1 bedroom · 1 bed · 1 shared bath,475698527,Bendale,43.7485131,-79.2506472,Private room,32.0,28,2,2023-12-20,1.05,6,340,2,4.85
11798,703773924528978744,Home in Toronto · ★5.0 · 1 bedroom · 1 bed · 1 bath,8480581,The Beaches,43.67352,-79.28451,Entire home/apt,189.0,2,54,2023-12-24,3.33,1,360,37,5.0
11799,703785226500361747,Home in Toronto · 1 bedroom · 1 bed · 1 shared bath,473008437,Palmerston-Little Italy,43.65826,-79.42745,Private room,71.0,28,2,2023-08-18,0.13,2,365,1,4.85
11800,703861139895591439,Guest suite in Toronto · ★4.90 · 1 bedroom · 1 bed · 1 bath,477167044,Caledonia-Fairbank,43.68447,-79.46009,Entire home/apt,115.0,2,39,2023-12-12,2.52,1,0,31,4.9
11801,703920207790283641,Home in Toronto · ★4.0 · 3 bedrooms · 3 beds · 2 baths,269640675,Eglinton East,43.74979,-79.23565,Entire home/apt,250.0,28,6,2023-07-09,0.37,4,365,2,4.0
11802,703959957879427163,Condo in Toronto · 1 bedroom · 3 beds · 1 bath,249724267,Waterfront Communities-The Island,43.63753,-79.39799,Entire home/apt,103.0,31,0,,0.625,1,82,0,4.85
11803,704208821414535293,Home in Toronto · 1 bedroom · 1 bed · 1 shared bath,82569874,West Humber-Clairville,43.73467,-79.59278,Private room,50.0,28,2,2023-10-01,0.17,10,38,2,4.85
11804,704216930209290011,Rental unit in Toronto · ★4.33 · 2 bedrooms · 2 beds · 1 bath,269640675,Eglinton East,43.74789,-79.23594,Entire home/apt,95.0,28,3,2023-06-02,0.19,4,365,2,4.33
11805,704222132008458829,Condo in Toronto · Studio · 2 beds · 1 bath,208316334,Waterfront Communities-The Island,43.648239986251774,-79.39149652,Entire home/apt,170.0,31,2,2023-10-10,0.2,2,85,2,4.85
11806,704242206937644204,Rental unit in Toronto · ★5.0 · Studio · 1 bed · 1 bath,35208985,Church-Yonge Corridor,43.6549,-79.37718,Entire home/apt,90.0,28,5,2023-10-07,0.39,5,157,4,5.0
11807,704299789585162669,Guest suite in Toronto · ★5.0 · Studio · 1 bed · 1 bath,3311756,Rockcliffe-Smythe,43.67644,-79.48136,Entire home/apt,120.0,30,9,2023-12-21,0.67,2,0,7,5.0
11808,704454379702799401,Townhouse in Toronto · ★4.85 · 1 bedroom · 1 bed · 1 private bath,83839959,East End-Danforth,43.6908939,-79.2994413,Private room,56.0,1,20,2023-12-30,1.45,2,22,8,4.85
11809,704487342255139397,Home in Toronto · 5 bedrooms · 5 beds · 3.5 baths,52921252,Willowdale East,43.77751,-79.39398,Entire home/apt,598.0,1,1,2023-12-15,1.0,1,352,1,3.5
11810,704511736425263331,Condo in Toronto · 3 bedrooms · 5 beds · 2.5 baths,5700231,Waterfront Communities-The Island,43.64136269999999,-79.3725083,Entire home/apt,348.0,30,0,,0.625,2,365,0,2.5
11811,704538398834715432,Condo in Toronto · ★5.0 · 4 bedrooms · 4 beds · 3.5 baths,472831851,Downsview-Roding-CFB,43.73568,-79.48501,Entire home/apt,350.0,28,39,2023-02-20,2.47,2,0,7,5.0
11812,704670246049996720,Rental unit in Toronto · 1 bedroom · 1 bed · 1 bath,269640675,Eglinton East,43.74945,-79.23408,Entire home/apt,59.0,115,1,2022-10-02,0.06,4,365,0,4.85
11813,704969153811688957,Condo in Toronto · ★4.75 · 1 bedroom · 2 beds · 1 bath,150423562,Waterfront Communities-The Island,43.64275,-79.38246,Entire home/apt,169.0,1,57,2023-12-18,3.65,2,57,37,4.75
11814,704994108975554510,Rental unit in Toronto · ★4.63 · 1 bedroom · 3 beds · 1 bath,2564759,Niagara,43.6458,-79.40887,Entire home/apt,250.0,28,72,2023-12-13,4.68,1,84,57,4.63
11815,705037207010948640,Home in Toronto · 3 bedrooms · 2 beds · 1.5 baths,9574275,South Riverdale,43.65834,-79.34444,Entire home/apt,250.0,28,0,,0.625,1,292,0,1.5
11816,705047358867175119,Bungalow in Toronto · ★5.0 · 2 bedrooms · 3 beds · 1 bath,477412657,Dorset Park,43.75515,-79.27949,Entire home/apt,236.0,1,11,2023-10-05,1.43,1,263,11,5.0
11817,705088680518257623,Condo in Toronto · ★4.89 · 2 bedrooms · 3 beds · 1 bath,477383887,Niagara,43.63712,-79.4046,Entire home/apt,227.0,1,62,2023-12-01,3.8,1,132,40,4.89
11818,705128798896621916,Condo in Etobicoke · ★4.74 · 1 bedroom · 1 bed · 1 bath,177714904,Islington-City Centre West,43.63863692547547,-79.55913342,Entire home/apt,193.0,5,19,2023-09-26,1.29,1,89,14,4.74
11819,705137612117799818,Condo in Toronto · ★4.88 · 3 bedrooms · 3 beds · 1.5 baths,477435619,Etobicoke West Mall,43.6477854,-79.5666294,Entire home/apt,120.0,28,17,2023-08-24,1.17,1,0,12,4.88
11820,705323647463923860,Home in Toronto  · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,62443792,Parkwoods-Donalda,43.76011319350226,-79.31788695,Private room,44.0,1,15,2023-12-29,1.68,3,154,15,5.0
11821,705650161777749863,Condo in Toronto · 2 bedrooms · 5 beds · 2 baths,86532734,Downsview-Roding-CFB,43.73624849999999,-79.483387,Entire home/apt,175.0,28,0,,0.625,6,188,0,4.85
11822,705667902362743187,Guest suite in Toronto · ★4.89 · 1 bedroom · 1 bed · 1 bath,476534754,Greenwood-Coxwell,43.6747232,-79.3202381,Entire home/apt,253.0,28,9,2023-06-10,0.58,3,365,2,4.89
11823,705762700043434085,Condo in Toronto · 2 bedrooms · 1 bed · 2 baths,9337481,South Riverdale,43.65853,-79.35099,Entire home/apt,200.0,28,0,,0.625,1,35,0,4.85
11824,705780264210522000,Condo in Toronto · ★4.37 · 3 bedrooms · 4 beds · 3 baths,417454884,Waterfront Communities-The Island,43.64065,-79.3983,Entire home/apt,462.0,28,19,2023-07-25,1.18,1,365,14,4.37
11825,705784960749862935,Condo in Toronto · 2 bedrooms · 2 beds · 1.5 baths,477564475,Newtonbrook West,43.78032,-79.41845,Entire home/apt,225.0,28,0,,0.625,1,365,0,1.5
11826,705874250112940821,Rental unit in Toronto · ★4.61 · Studio · 1 bed · 1 bath,59376611,Roncesvalles,43.64389,-79.43611,Entire home/apt,97.0,2,61,2024-01-08,4.0,1,0,45,4.61
11827,705886615783727120,Rental unit in Toronto · 1 bedroom · 1 bed · 3.5 baths,475042748,Downsview-Roding-CFB,43.72408,-79.51386,Entire home/apt,164.0,28,0,,0.625,1,365,0,3.5
11828,706026307133987926,Home in Toronto · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,42166282,Briar Hill-Belgravia,43.69982,-79.44573,Private room,66.0,31,6,2023-12-21,0.47,5,282,5,5.0
11829,706037277624219264,Condo in Toronto · ★4.83 · 2 bedrooms · 3 beds · 1 bath,291692879,Waterfront Communities-The Island,43.6397827,-79.3979467,Entire home/apt,259.0,3,24,2023-09-30,2.62,1,50,24,4.83
11830,706147872103117987,Home in Toronto · ★4.88 · 1 bedroom · 1 bed · 1 shared bath,70596251,Willowdale East,43.7738913,-79.3908793,Private room,88.0,2,25,2023-11-22,1.56,3,78,21,4.88
11831,706255229517264882,Guest suite in Toronto · ★5.0 · 1 bedroom · 1 bed · 1 bath,456391911,South Riverdale,43.66481,-79.33155,Entire home/apt,79.0,28,3,2023-12-06,0.24,2,187,2,5.0
11832,706368325643965314,Rental unit in Toronto · ★4.60 · 1 bedroom · 2 beds · 1 bath,148837034,Roncesvalles,43.64726,-79.44052,Entire home/apt,80.0,28,5,2023-11-01,0.45,2,364,5,4.6
11833,706482183940744223,Rental unit in Toronto · ★4.86 · 4 bedrooms · 7 beds · 1.5 baths,477702346,Kensington-Chinatown,43.655218,-79.398279,Entire home/apt,356.0,2,27,2023-10-08,1.9,1,0,24,4.86
11834,706510947977538562,Rental unit in Toronto · 1 bedroom · 1 bed · 1 bath,48159394,Mount Pleasant West,43.69969,-79.39345,Entire home/apt,118.0,3,2,2023-01-03,0.16,1,6,0,4.85
11835,706535763042736871,Rental unit in Toronto · 1 bedroom · 1 bed · 1 bath,200186788,High Park North,43.65508,-79.46521,Entire home/apt,100.0,28,2,2023-05-30,0.19,5,365,2,4.85
11836,706554153865605872,Home in Toronto · ★5.0 · 2 bedrooms · 2 beds · 1 bath,420962016,South Riverdale,43.66058,-79.33257,Entire home/apt,350.0,2,13,2023-07-18,0.82,1,17,6,5.0
11837,706583199842101023,Condo in Toronto · 1 bedroom · 1 bed · 1 bath,116358750,Waterfront Communities-The Island,43.64723,-79.3915,Entire home/apt,292.0,120,1,2023-03-01,0.1,2,68,1,4.85
11838,706690161116222372,Townhouse in Toronto · ★4.89 · 2 bedrooms · 2 beds · 2.5 baths,4152900,Niagara,43.6418261,-79.4052297,Entire home/apt,495.0,28,19,2023-10-16,1.52,1,89,17,4.89
11839,706774812825017213,Vacation home in Toronto · ★5.0 · 1 bedroom · 2 beds · 1 bath,477765237,North St.James Town,43.6709741,-79.3778154,Entire home/apt,294.0,28,69,2023-12-02,4.95,1,360,59,5.0
11840,706786430775872003,Condo in Toronto · ★4.72 · 2 bedrooms · 2 beds · 2 baths,53078334,Niagara,43.63591,-79.40469,Entire home/apt,269.0,28,49,2023-11-12,3.07,2,0,23,4.72
11841,707060906548012890,Home in Toronto · 3 bedrooms · 3 beds · 1 bath,13710748,North Riverdale,43.67117,-79.35214,Entire home/apt,200.0,28,0,,0.625,2,159,0,4.85
11842,707066529381148596,Condo in Toronto · ★5.0 · 2 bedrooms · 2 beds · 2 baths,82958580,Banbury-Don Mills,43.71968,-79.34826,Entire home/apt,250.0,28,7,2023-12-16,0.55,1,228,6,5.0
11843,707098478548025564,Home in Toronto · ★4.75 · 1 bedroom · 2 beds · 1 bath,165124493,Little Portugal,43.64576,-79.42651,Entire home/apt,110.0,28,4,2023-06-15,0.28,9,358,2,4.75
11844,707115992778191658,Rental unit in Toronto · 1 bedroom · 1 bed · 1 shared bath,84804553,Banbury-Don Mills,43.73703,-79.34317,Private room,41.0,28,0,,0.625,2,365,0,4.85
11845,707125165008552162,Condo in TORONTO · ★4.96 · 2 bedrooms · 2 beds · 2 baths,434407939,Waterfront Communities-The Island,43.64792,-79.38925,Entire home/apt,543.0,28,52,2023-09-15,3.82,1,132,47,4.96
11846,707249072488243001,Condo in Toronto · ★4.95 · 1 bedroom · 1 bed · 1 shared bath,271986206,Bay Street Corridor,43.64836826274608,-79.38643251,Private room,332.0,2,21,2024-01-02,1.59,1,262,18,4.95
11847,707272194308607849,Home in Toronto · 1 bedroom · 1 bed · 1 shared bath,59332238,Moss Park,43.65722,-79.36552,Private room,140.0,28,2,2022-09-19,0.12,2,365,0,4.85
11848,707291020431543495,Townhouse in Toronto · ★4.88 · 1 bedroom · 1 bed · 1 private bath,477869987,Englemount-Lawrence,43.72616725876035,-79.43208408,Private room,70.0,1,72,2023-12-19,4.59,1,88,45,4.88
11849,707457818573010584,Home in Toronto · 2 bedrooms · 2 beds · 1.5 baths,29938213,Moss Park,43.65788,-79.36585,Entire home/apt,107.0,30,0,,0.625,1,364,0,1.5
11850,707463679265241904,Home in Toronto · ★4.82 · 1 bedroom · 1 bed · 1 shared bath,485548229,West Humber-Clairville,43.73154,-79.5784,Private room,30.0,28,11,2023-01-02,0.73,5,350,0,4.82
11851,707495489510612241,Home in Toronto · ★4.90 · 1 bedroom · 1 bed · 1 bath,287468314,Wexford/Maryvale,43.77038,-79.30382,Entire home/apt,90.0,2,31,2023-12-06,2.14,1,260,29,4.9
11852,707740346126519609,Home in Toronto · ★4.83 · 3 bedrooms · 5 beds · 2 baths,460443520,Woodbine Corridor,43.67983,-79.3159017,Entire home/apt,224.0,28,6,2022-11-06,0.37,2,0,0,4.83
11853,707800952664185728,Condo in Toronto · 1 bedroom · 1 bed · 1 bath,477951759,Mimico (includes Humber Bay Shores),43.62455,-79.47865,Entire home/apt,601.0,28,0,,0.625,1,365,0,4.85
11854,707843216340473134,Home in Toronto · ★4.96 · 1 bedroom · 1 bed · 1 private bath,473833187,Westminster-Branson,43.7669344,-79.4436185,Private room,126.0,2,23,2023-09-27,1.44,2,50,15,4.96
11855,707851319278167385,Condo in Toronto · ★5.0 · 1 bedroom · 2 beds · 1 bath,428435617,Waterfront Communities-The Island,43.64188,-79.38165,Entire home/apt,120.0,30,4,2023-11-19,0.34,1,264,4,5.0
11856,707995169399572292,Guest suite in Toronto · ★4.95 · 1 bedroom · 2 beds · 1 bath,54553318,Palmerston-Little Italy,43.66242,-79.41529,Entire home/apt,150.0,6,22,2023-11-19,1.49,1,217,16,4.95
11857,708139709890363289,Loft in Toronto · 1 bedroom · 1 bed · 1.5 baths,56508445,Trinity-Bellwoods,43.64931401996905,-79.40701986,Entire home/apt,135.0,28,2,2023-06-16,0.24,1,173,2,1.5
11858,708154523918396872,Home in Toronto · ★4.89 · 1 bedroom · 1 bed · 1 private bath,129233755,York University Heights,43.76784,-79.49828,Private room,80.0,1,45,2023-11-04,3.1,3,303,39,4.89
11859,708177143755966039,Home in Toronto · ★4.67 · 1 bedroom · 1 bed · 1 shared bath,478031481,York University Heights,43.76405,-79.5037,Private room,75.0,28,20,2023-11-18,1.23,3,0,11,4.67
11860,708239256973222187,Townhouse in Toronto · ★4.92 · 1 bedroom · 1 bed · 2 shared baths,208271635,Kensington-Chinatown,43.65414,-79.40512,Private room,130.0,1,24,2023-12-09,1.57,3,365,20,4.92
11861,708524270133554946,Condo in Toronto · 1 bedroom · 1 bed · 1 shared bath,253954932,Waterfront Communities-The Island,43.6424,-79.39905,Private room,63.0,28,2,2022-09-14,0.12,6,90,0,4.85
11862,708533222799116040,Condo in Toronto · ★4.80 · 2 bedrooms · 3 beds · 1 bath,429002405,Waterfront Communities-The Island,43.64291915571164,-79.38261829,Entire home/apt,43.0,28,5,2023-06-03,0.57,1,62,5,4.8
11863,708556878662528914,Home in Toronto · ★4.55 · 1 bedroom · 2 beds · 1 shared bath,485548229,West Humber-Clairville,43.7295,-79.57779,Private room,45.0,28,11,2023-10-18,0.72,5,338,2,4.55
11864,708594862274495856,Bungalow in Toronto · 3 bedrooms · 3 beds · 1 bath,474736255,Newtonbrook East,43.78401,-79.40289,Entire home/apt,595.0,28,0,,0.625,1,365,0,4.85
11865,708613420354152524,Condo in Toronto · ★5.0 · 1 bedroom · 1 bed · 1 bath,80888786,Islington-City Centre West,43.63843610484111,-79.5586431,Entire home/apt,118.0,89,4,2023-08-11,0.61,1,114,4,5.0
11866,708704046946464771,Bungalow in Toronto · 1 bedroom · 1 bed · 1 shared bath,475698527,Bendale,43.7485131,-79.2506472,Private room,28.0,28,1,2022-12-17,0.08,6,251,0,4.85
11867,708723709282689550,Home in Toronto · 1 bedroom · 1 bed · 1 private bath,475698527,Bendale,43.74909,-79.24994,Private room,35.0,28,1,2022-12-15,0.08,6,311,0,4.85
11868,708739021997937664,Condo in Toronto · 2 bedrooms · 2 beds · 1 bath,2860643,Waterfront Communities-The Island,43.64592878,-79.37363574,Entire home/apt,120.0,28,1,2023-09-22,0.27,1,0,1,4.85
11869,708748831978422174,Rental unit in Toronto · ★4.75 · 1 bedroom · 1 bed · 1 shared bath,248657470,East End-Danforth,43.68776,-79.3012,Private room,139.0,2,16,2023-05-09,0.98,3,46,4,4.75
11870,708795859562692359,Condo in Toronto · ★4.60 · 2 bedrooms · 4 beds · 2 baths,478158693,Brookhaven-Amesbury,43.70662797456953,-79.48114283,Entire home/apt,200.0,28,5,2023-03-19,0.39,2,365,4,4.6
11871,708797420913570276,Home in Toronto · ★4.90 · 2 bedrooms · 2 beds · 2 baths,20782996,Lawrence Park South,43.71858,-79.39992,Entire home/apt,231.0,2,39,2023-12-24,2.47,3,66,30,4.9
11872,708874262021497103,Condo in Toronto · ★4.73 · 1 bedroom · 2 beds · 1 bath,477317389,Niagara,43.63737,-79.40097,Entire home/apt,280.0,28,15,2023-09-18,1.46,1,358,15,4.73
11873,708888824597034906,Townhouse in Toronto · ★4.67 · 2 bedrooms · 2 beds · 2.5 baths,846505,Newtonbrook East,43.79148,-79.3951,Entire home/apt,200.0,30,3,2023-12-23,0.26,50,244,3,4.67
11874,708925033302070751,Condo in Toronto · ★4.76 · 2 bedrooms · 2 beds · 2 baths,496115766,Waterfront Communities-The Island,43.64088,-79.39529,Entire home/apt,234.0,28,59,2023-09-12,3.64,1,186,38,4.76
11875,708951891641235262,Guesthouse in Toronto · ★4.62 · 1 bedroom · 1 bed · 1 bath,79827523,Agincourt South-Malvern West,43.7825,-79.26344,Entire home/apt,100.0,2,13,2023-11-22,1.47,1,178,13,4.62
11876,709341413652208208,Condo in Toronto · 2 bedrooms · 2 beds · 2 baths,166856354,Waterfront Communities-The Island,43.64827,-79.39149,Entire home/apt,700.0,28,0,,0.625,1,364,0,4.85
11877,709346462973377158,Home in Etobicoke · ★4.94 · 2 bedrooms · 2 beds · 1 private bath,79337978,West Humber-Clairville,43.72717,-79.58357,Private room,129.0,28,49,2023-11-13,3.04,13,90,41,4.94
11878,709366169178767880,Home in Toronto · 3 bedrooms · 3 beds · 1.5 baths,253678734,High Park-Swansea,43.65203,-79.45331,Entire home/apt,300.0,31,1,2022-12-16,0.08,27,364,0,1.5
11879,709366181536497992,Home in Toronto · 1 bedroom · 1 bed · 1 bath,253678734,Palmerston-Little Italy,43.65717,-79.41431,Entire home/apt,120.0,31,0,,0.625,27,0,0,4.85
11880,709411740240692665,Home in Toronto · ★4.97 · 3 bedrooms · 3 beds · 3.5 baths,32999356,Woodbine-Lumsden,43.69604641,-79.31679648,Entire home/apt,334.0,3,33,2024-01-01,2.17,2,152,28,4.97
11881,709438102969705257,Condo in Toronto · ★4.81 · 2 bedrooms · 3 beds · 1 bath,477986802,Waterfront Communities-The Island,43.64141,-79.38225,Entire home/apt,357.0,1,32,2023-11-03,1.99,1,55,21,4.81
11882,709447587936164374,Condo in Toronto · ★4.82 · 2 bedrooms · 3 beds · 1.5 baths,383344321,Waterfront Communities-The Island,43.64123263686295,-79.38208767,Entire home/apt,250.0,28,11,2022-10-30,0.68,1,341,0,4.82
11883,709467558040932938,Bed and breakfast in Toronto · ★4.97 · Studio · 1 bed · 1 private bath,476534754,Greenwood-Coxwell,43.67524,-79.32106,Private room,186.0,28,33,2023-11-12,2.09,3,365,24,4.97
11884,709505699794007422,Home in Toronto · ★5.0 · 2 bedrooms · 3 beds · 1 bath,412825623,Don Valley Village,43.78825,-79.36417,Entire home/apt,95.0,28,5,2023-07-30,0.34,2,219,3,5.0
11885,709653211818023074,Home in Toronto · ★4.98 · 1 bedroom · 1 bed · 1 private bath,41536829,Trinity-Bellwoods,43.65165,-79.42125,Private room,116.0,6,41,2023-12-15,2.65,1,66,35,4.98
11886,709699715821116016,Condo in Toronto · ★4.92 · 3 bedrooms · 7 beds · 3 baths,9566672,Waterfront Communities-The Island,43.64132,-79.39749,Entire home/apt,555.0,1,25,2023-12-26,1.62,4,72,16,4.92
11887,709701009407779267,Condo in Toronto · ★4.69 · 1 bedroom · 1 bed · 1 private bath,9566672,Waterfront Communities-The Island,43.64131,-79.39774,Private room,145.0,1,26,2023-12-07,1.65,4,69,19,4.69
11888,709702101966112207,Condo in Toronto · ★4.73 · 1 bedroom · 1 bed · 1 private bath,9566672,Waterfront Communities-The Island,43.63923,-79.39797,Private room,151.0,1,30,2023-12-03,1.95,4,69,19,4.73
11889,709702850223898945,Condo in Toronto · ★5.0 · 1 bedroom · 5 beds · 1 private bath,9566672,Waterfront Communities-The Island,43.64109,-79.39863,Private room,300.0,1,5,2023-06-30,0.32,4,69,2,5.0
11890,709844792374200048,Rental unit in Toronto · ★4.82 · 2 bedrooms · 3 beds · 2 baths,130890760,Waterfront Communities-The Island,43.6397827,-79.3979467,Entire home/apt,135.0,2,43,2024-01-02,5.08,1,0,43,4.82
11891,709994779982763164,Condo in Toronto · 2 bedrooms · 3 beds · 2 baths,31523396,High Park-Swansea,43.6369203,-79.4730799,Entire home/apt,200.0,28,0,,0.625,1,364,0,4.85
11892,710050606386235677,Condo in Toronto · 2 bedrooms · 2 beds · 2 baths,106715767,Niagara,43.64275,-79.40451,Entire home/apt,250.0,10,0,,0.625,1,358,0,4.85
